payment_id,customer_id,payment_amount,failure_reason,payment_method,customer_tenure_months,past_successful_payments,past_failed_payments,historical_success_rate,time_since_last_success_days,is_subscription,days_overdue,recovery_attempts_so_far,recovered,recovery_probability,expected_recovery,priority,recommended_action,simulated_action,action_effectiveness,action_cost,effective_recovery_probability,simulated_recovered,simulated_recovered_revenue,net_recovered_revenue
pay_013935,cust_69449,615.51,insufficient_funds,credit_card,50,9,2,0.82,44,0,21,2,0,0.1951952193761092,120.144609478189,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1951952193761092,0,0.0,-50.0
pay_013936,cust_41553,335.63,insufficient_funds,upi,51,21,0,1.0,1,1,29,1,0,0.6619502212889832,222.17035277122145,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.6619502212889832,1,335.63,285.63
pay_013937,cust_53968,177.2,insufficient_funds,upi,5,10,3,0.77,9,1,26,0,0,0.1865187155717185,33.05111639930852,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1865187155717185,0,0.0,-50.0
pay_013938,cust_17536,228.16,insufficient_funds,upi,41,17,0,1.0,66,0,8,1,0,0.7012101353890547,159.98810449036674,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7012101353890547,1,228.16,178.16
pay_013939,cust_21442,1673.93,insufficient_funds,credit_card,58,15,1,0.94,44,1,18,3,1,0.4998419365670493,836.700412877681,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4998419365670493,0,0.0,-50.0
pay_013940,cust_10330,638.67,limit_exceeded,bank_transfer,45,7,1,0.88,84,1,13,2,0,0.3769936133867316,240.7745110617039,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3769936133867316,0,0.0,-50.0
pay_013941,cust_43295,922.2,insufficient_funds,credit_card,13,10,0,1.0,34,1,10,2,0,0.5896347608488275,543.7611764547887,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5896347608488275,0,0.0,-50.0
pay_013942,cust_54964,203.51,invalid_card,upi,4,16,3,0.84,7,1,24,2,0,0.0179165304580989,3.646193113527716,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_013943,cust_81057,26.07,insufficient_funds,credit_card,24,11,1,0.92,19,0,22,1,1,0.2757120741163263,7.187813772212627,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2757120741163263,0,0.0,-50.0
pay_013944,cust_84000,296.34,insufficient_funds,credit_card,48,8,1,0.89,39,1,8,2,0,0.6651134376059535,197.09971610014824,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.6651134376059535,1,296.34,246.33999999999997
pay_013945,cust_20686,210.2,insufficient_funds,credit_card,27,3,4,0.43,43,1,14,1,0,0.1110834916187116,23.34974993825318,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1110834916187116,1,210.2,160.2
pay_013946,cust_85039,708.83,insufficient_funds,credit_card,56,13,2,0.87,1,0,14,2,1,0.3738913068280869,265.0253750189529,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3738913068280869,0,0.0,-50.0
pay_013947,cust_34080,13364.16,insufficient_funds,credit_card,58,5,1,0.83,7,0,2,3,0,0.5275351767080432,7050.064507154562,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5275351767080432,0,0.0,-50.0
pay_013948,cust_26664,1002.02,invalid_card,credit_card,36,12,3,0.8,1,1,28,3,0,0.0164481015449993,16.48132671012028,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_013949,cust_24881,7712.27,invalid_card,credit_card,43,12,4,0.75,33,1,11,0,0,0.147234054138224,1135.5087787086015,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.147234054138224,0,0.0,-50.0
pay_013950,cust_78303,883.05,invalid_card,debit_card,36,9,1,0.9,15,0,1,3,0,0.0978357153741345,86.39382846112949,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0978357153741345,0,0.0,-50.0
pay_013951,cust_83073,266.33,technical_error,credit_card,2,7,0,1.0,71,1,4,3,1,0.8748300359907206,232.9934834854086,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8748300359907206,0,0.0,-50.0
pay_013952,cust_60765,708.06,technical_error,debit_card,32,16,2,0.89,61,1,22,1,1,0.8403931493501967,595.0487733289002,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8403931493501967,1,708.06,658.06
pay_013953,cust_15469,2966.82,technical_error,bank_transfer,56,2,1,0.67,25,1,2,0,1,0.9737332743023804,2888.891352865788,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9737332743023804,1,2966.82,2916.82
pay_013954,cust_62900,3115.58,insufficient_funds,credit_card,17,11,1,0.92,9,1,18,1,0,0.4938002759115715,1538.474263624574,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4938002759115715,0,0.0,-50.0
pay_013955,cust_16827,281.26,limit_exceeded,credit_card,12,12,1,0.92,1,1,21,3,0,0.1277165763858213,35.92156427427611,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1277165763858213,0,0.0,-50.0
pay_013956,cust_17111,644.06,limit_exceeded,credit_card,12,25,1,0.96,4,1,13,0,1,0.575728846761468,370.80392104519103,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.575728846761468,0,0.0,-50.0
pay_013957,cust_53840,119.74,technical_error,upi,21,21,1,0.95,2,1,6,1,1,0.9557898932756308,114.44628182082404,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9557898932756308,1,119.74,69.74
pay_013958,cust_47667,1140.56,invalid_card,credit_card,8,12,1,0.92,32,1,19,2,0,0.0569788170020903,64.98775951990417,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0569788170020903,0,0.0,-50.0
pay_013959,cust_73141,2363.65,insufficient_funds,credit_card,22,16,2,0.89,14,1,6,1,0,0.6293275450068151,1487.5100517553583,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.6293275450068151,0,0.0,-50.0
pay_013960,cust_87972,520.3,technical_error,upi,10,24,1,0.96,48,0,18,2,1,0.6664466517233404,346.752192891654,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.6664466517233404,1,520.3,470.29999999999995
pay_013961,cust_57895,256.52,technical_error,credit_card,20,16,3,0.84,39,1,8,3,1,0.7107184147253127,182.3134877453372,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7107184147253127,0,0.0,-50.0
pay_013962,cust_62276,716.76,invalid_card,debit_card,57,6,0,1.0,10,0,28,3,0,0.0513059775011776,36.77407243374412,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0513059775011776,0,0.0,-50.0
pay_013963,cust_50547,759.05,invalid_card,credit_card,28,13,2,0.87,15,1,28,0,0,0.0875975843476586,66.49094639909026,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0875975843476586,0,0.0,-50.0
pay_013964,cust_86598,542.26,insufficient_funds,credit_card,51,18,1,0.95,80,0,25,3,1,0.1881767361705815,102.04071695585957,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1881767361705815,0,0.0,-50.0
pay_013965,cust_51610,597.84,insufficient_funds,credit_card,25,15,1,0.94,8,1,5,1,0,0.7499215680315884,448.3331102320048,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7499215680315884,0,0.0,-50.0
pay_013966,cust_32375,420.23,technical_error,debit_card,49,15,0,1.0,71,1,18,3,1,0.905427893369212,380.487963630544,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.905427893369212,0,0.0,-50.0
pay_013967,cust_22243,1353.65,insufficient_funds,upi,28,14,0,1.0,16,1,6,3,1,0.6409029573602719,867.5582882307322,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.6409029573602719,1,1353.65,1303.65
pay_013968,cust_93207,1044.02,invalid_card,credit_card,4,4,3,0.57,1,0,25,3,0,0.0019756711584722,2.0626402028682462,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_013969,cust_40630,187.07,technical_error,credit_card,45,31,2,0.94,24,0,10,0,1,0.9440379507176956,176.60117944075932,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9440379507176956,1,187.07,137.07
pay_013970,cust_76263,182.0,insufficient_funds,credit_card,26,7,3,0.7,120,0,20,0,0,0.1387265918118705,25.24823970976043,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1387265918118705,0,0.0,-50.0
pay_013971,cust_19222,387.7,insufficient_funds,credit_card,13,15,2,0.88,2,0,15,0,1,0.3495591035209553,135.5240644350744,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.3495591035209553,0,0.0,-50.0
pay_013972,cust_67477,1044.66,technical_error,debit_card,19,8,2,0.8,35,1,27,2,1,0.5609935868905482,586.0475604810802,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5609935868905482,1,1044.66,994.6600000000001
pay_013973,cust_82312,579.79,insufficient_funds,upi,34,3,0,1.0,1,0,5,3,1,0.4853622615745408,281.408185638303,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4853622615745408,1,579.79,529.79
pay_013974,cust_53693,262.82,insufficient_funds,credit_card,45,9,4,0.69,8,1,17,0,0,0.3952760171008698,103.8864428144506,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3952760171008698,0,0.0,-50.0
pay_013975,cust_27498,649.45,technical_error,debit_card,16,5,2,0.71,2,1,16,1,1,0.7618050821312068,494.7543105901123,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7618050821312068,1,649.45,599.45
pay_013976,cust_95157,359.17,technical_error,upi,45,5,3,0.62,30,0,1,3,0,0.6090619306943724,218.75677364749777,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.6090619306943724,0,0.0,-50.0
pay_013977,cust_49812,1206.04,technical_error,debit_card,4,17,2,0.89,46,0,20,0,1,0.7036550883524412,848.6361827565781,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7036550883524412,1,1206.04,1156.04
pay_013978,cust_73706,697.61,invalid_card,debit_card,20,10,2,0.83,13,1,1,0,0,0.2955420973265328,206.1731225159626,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2955420973265328,0,0.0,-50.0
pay_013979,cust_59283,364.79,insufficient_funds,debit_card,41,3,1,0.75,3,0,15,3,0,0.1705270838911685,62.20657493265937,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1705270838911685,0,0.0,-50.0
pay_013980,cust_66457,630.26,technical_error,credit_card,26,26,0,1.0,25,1,15,2,1,0.9287272268453276,585.3396219915361,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9287272268453276,1,630.26,580.26
pay_013981,cust_91047,1862.46,invalid_card,credit_card,44,9,3,0.75,45,1,5,1,0,0.1597448441882453,297.51838250683943,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1597448441882453,0,0.0,-50.0
pay_013982,cust_76453,282.87,invalid_card,credit_card,38,4,2,0.67,1,0,1,2,0,0.0618674333970954,17.5004408850364,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0618674333970954,0,0.0,-50.0
pay_013983,cust_23323,747.9,insufficient_funds,credit_card,30,6,1,0.86,53,1,17,1,1,0.4997499290320206,373.7629719230482,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4997499290320206,0,0.0,-50.0
pay_013984,cust_38731,465.98,insufficient_funds,upi,6,7,1,0.88,1,1,23,0,0,0.4192398861728516,195.3574021588254,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4192398861728516,0,0.0,-50.0
pay_013985,cust_99848,766.31,insufficient_funds,debit_card,38,15,3,0.83,173,1,8,2,1,0.3635495507827556,278.5916562603335,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3635495507827556,0,0.0,-50.0
pay_013986,cust_16944,259.83,insufficient_funds,upi,13,7,2,0.78,13,1,19,2,0,0.1832749413675463,47.62032801552957,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1832749413675463,0,0.0,-50.0
pay_013987,cust_44933,558.33,insufficient_funds,credit_card,54,10,2,0.83,12,1,4,0,1,0.8429458508069532,470.6419568810462,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8429458508069532,1,558.33,508.33000000000004
pay_013988,cust_36950,1513.88,limit_exceeded,upi,56,18,1,0.95,12,1,9,0,1,0.8235627156380734,1246.7751239501663,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8235627156380734,0,0.0,-50.0
pay_013989,cust_48652,195.9,insufficient_funds,credit_card,36,12,2,0.86,47,1,26,0,0,0.4496898252323205,88.0942367630116,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4496898252323205,0,0.0,-50.0
pay_013990,cust_28042,132.32,insufficient_funds,credit_card,17,12,1,0.92,47,1,15,3,0,0.2844616871229849,37.63997044011336,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2844616871229849,1,132.32,82.32
pay_013991,cust_27193,137.44,insufficient_funds,debit_card,27,14,2,0.88,54,0,24,1,0,0.1859177869002916,25.552540631576075,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1859177869002916,0,0.0,-50.0
pay_013992,cust_29154,155.08,invalid_card,bank_transfer,35,9,0,1.0,2,1,17,3,0,0.1208475581126415,18.741039312108445,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1208475581126415,1,155.08,105.08000000000001
pay_013993,cust_94935,906.81,limit_exceeded,debit_card,40,10,1,0.91,31,1,16,1,0,0.4960549421026377,449.8275820480929,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4960549421026377,0,0.0,-50.0
pay_013994,cust_75323,122.58,technical_error,debit_card,33,12,2,0.86,26,1,26,3,0,0.5969570987181864,73.17500116087528,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5969570987181864,1,122.58,72.58
pay_013995,cust_17931,371.19,technical_error,debit_card,53,22,0,1.0,59,1,17,2,1,0.9525436311046448,353.57467042973303,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9525436311046448,1,371.19,321.19
pay_013996,cust_94334,927.88,technical_error,debit_card,18,13,0,1.0,57,0,12,1,1,0.8922799935797328,827.9287604427624,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8922799935797328,1,927.88,877.88
pay_013997,cust_45219,758.44,limit_exceeded,credit_card,58,17,1,0.94,23,1,19,3,0,0.3542081479793098,268.64562775342773,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3542081479793098,1,758.44,708.44
pay_013998,cust_74637,340.04,insufficient_funds,debit_card,20,9,2,0.82,34,0,16,3,0,0.0938111519653643,31.899544114302493,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0938111519653643,0,0.0,-50.0
pay_013999,cust_31967,605.18,insufficient_funds,debit_card,51,13,3,0.81,1,0,9,3,0,0.2222011484472205,134.47169101728895,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2222011484472205,0,0.0,-50.0
pay_014000,cust_23663,556.55,insufficient_funds,upi,33,10,0,1.0,22,1,12,0,0,0.8463427563614642,471.0320610529728,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8463427563614642,1,556.55,506.54999999999995
pay_014001,cust_70970,399.56,insufficient_funds,credit_card,31,7,1,0.88,31,1,3,0,1,0.8260138829838994,330.04210708504684,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8260138829838994,1,399.56,349.56
pay_014002,cust_84120,404.95,invalid_card,debit_card,37,24,0,1.0,35,0,12,1,0,0.2181442879528393,88.3375294065023,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2181442879528393,0,0.0,-50.0
pay_014003,cust_39926,4675.24,insufficient_funds,debit_card,57,17,2,0.89,85,1,6,3,1,0.57632119632031,2694.439909884566,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.57632119632031,0,0.0,-50.0
pay_014004,cust_74701,1123.18,invalid_card,credit_card,19,16,0,1.0,31,1,13,0,1,0.3573721579003049,401.39326031046454,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3573721579003049,1,1123.18,1073.18
pay_014005,cust_77266,5974.52,insufficient_funds,debit_card,33,16,1,0.94,30,1,14,1,1,0.6788680918558206,4055.9109921544377,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.6788680918558206,1,5974.52,5924.52
pay_014006,cust_31546,304.19,insufficient_funds,upi,17,22,0,1.0,18,1,29,3,0,0.2370345331378869,72.10353463521383,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2370345331378869,0,0.0,-50.0
pay_014007,cust_73889,459.27,insufficient_funds,debit_card,33,9,3,0.75,40,0,21,1,0,0.1385727264600819,63.64229608132181,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1385727264600819,0,0.0,-50.0
pay_014008,cust_12836,131.96,technical_error,credit_card,36,8,1,0.89,13,1,24,2,0,0.8099360660276774,106.87916327301232,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8099360660276774,0,0.0,-50.0
pay_014009,cust_84797,222.53,invalid_card,upi,5,12,1,0.92,48,0,12,1,0,0.0589448171026875,13.116990149861053,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0589448171026875,0,0.0,-50.0
pay_014010,cust_23342,3349.35,limit_exceeded,bank_transfer,40,1,4,0.2,6,1,20,2,0,0.0203183279327574,68.05319166158121,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_014011,cust_96046,296.66,technical_error,credit_card,58,11,0,1.0,15,1,12,1,1,0.9807012812203676,290.93484208683424,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9807012812203676,1,296.66,246.66000000000003
pay_014012,cust_18605,3408.03,insufficient_funds,upi,47,10,3,0.77,61,1,15,3,0,0.2225189718610533,758.3513316716258,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2225189718610533,0,0.0,-50.0
pay_014013,cust_47500,144.21,insufficient_funds,debit_card,45,8,1,0.89,18,1,5,3,1,0.596729048219141,86.05429604368233,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.596729048219141,0,0.0,-50.0
pay_014014,cust_45446,174.36,invalid_card,debit_card,27,6,0,1.0,16,0,2,3,0,0.1248663390793669,21.77169488187843,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1248663390793669,0,0.0,-50.0
pay_014015,cust_57011,355.45,technical_error,upi,7,22,2,0.92,1,1,15,3,1,0.6865292796257695,244.02683244297975,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.6865292796257695,0,0.0,-50.0
pay_014016,cust_60032,469.12,insufficient_funds,bank_transfer,58,5,2,0.71,7,1,26,3,0,0.1680891516247612,78.85398281020801,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1680891516247612,0,0.0,-50.0
pay_014017,cust_15777,1258.52,insufficient_funds,credit_card,14,13,2,0.87,17,1,20,1,1,0.3303830313996394,415.7936526770742,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.3303830313996394,0,0.0,-50.0
pay_014018,cust_47522,784.76,invalid_card,credit_card,4,10,2,0.83,39,1,4,3,1,0.0472703768846535,37.09590096400075,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_014019,cust_98656,329.74,insufficient_funds,upi,50,16,1,0.94,30,0,15,0,0,0.6671023803301279,219.9703388900564,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.6671023803301279,1,329.74,279.74
pay_014020,cust_86166,437.59,limit_exceeded,debit_card,18,17,0,1.0,46,0,15,3,0,0.160236002848161,70.11767248632677,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.160236002848161,0,0.0,-50.0
pay_014021,cust_79975,363.41,invalid_card,credit_card,34,17,0,1.0,7,0,1,0,0,0.4631786914849718,168.32376827255365,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4631786914849718,0,0.0,-50.0
pay_014022,cust_32359,200.33,insufficient_funds,bank_transfer,49,11,1,0.92,84,1,18,3,0,0.3806935385524331,76.26433657820893,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3806935385524331,1,200.33,150.33
pay_014023,cust_65111,205.75,insufficient_funds,credit_card,16,15,0,1.0,18,0,6,0,1,0.7245820598975016,149.08275882391095,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7245820598975016,1,205.75,155.75
pay_014024,cust_42211,1397.57,technical_error,debit_card,27,8,5,0.62,132,0,10,3,0,0.2051586909761728,286.7236317475699,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2051586909761728,0,0.0,-50.0
pay_014025,cust_22526,80.35,technical_error,debit_card,38,6,0,1.0,24,1,10,1,1,0.9713465818197344,78.04769784921565,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9713465818197344,1,80.35,30.349999999999994
pay_014026,cust_11230,2519.88,invalid_card,debit_card,20,18,1,0.95,4,1,2,0,0,0.4603937615388091,1160.1370318264144,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4603937615388091,1,2519.88,2469.88
pay_014027,cust_94381,354.82,invalid_card,credit_card,46,12,1,0.92,12,1,1,1,1,0.4614967826875937,163.74828843321202,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4614967826875937,0,0.0,-50.0
pay_014028,cust_74648,230.93,invalid_card,credit_card,19,22,2,0.92,3,1,2,3,0,0.1142134294400976,26.375307260601755,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1142134294400976,0,0.0,-50.0
pay_014029,cust_74168,1047.72,insufficient_funds,credit_card,1,3,2,0.6,24,1,28,3,0,0.0305162843476271,31.972521436695867,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_014030,cust_93146,2207.96,limit_exceeded,upi,44,11,0,1.0,73,0,19,3,0,0.1965917372472934,434.06669217253415,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1965917372472934,0,0.0,-50.0
pay_014031,cust_49506,1528.8,insufficient_funds,debit_card,23,23,4,0.85,43,0,18,0,0,0.2229285922254334,340.8132317942426,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2229285922254334,0,0.0,-50.0
pay_014032,cust_95331,825.89,insufficient_funds,upi,48,10,3,0.77,41,1,26,1,0,0.2746161631679426,226.80274299877215,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2746161631679426,0,0.0,-50.0
pay_014033,cust_74754,1482.48,insufficient_funds,debit_card,9,9,0,1.0,6,0,15,0,1,0.552738859901042,819.4243050260967,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.552738859901042,1,1482.48,1432.48
pay_014034,cust_66907,89.85,insufficient_funds,credit_card,28,4,4,0.5,2,1,28,0,0,0.1013598098744464,9.107178917219017,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1013598098744464,0,0.0,-50.0
pay_014035,cust_56765,296.72,insufficient_funds,bank_transfer,20,7,1,0.88,157,0,6,2,0,0.2650922973124063,78.6581864585372,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2650922973124063,0,0.0,-50.0
pay_014036,cust_43567,201.03,invalid_card,credit_card,16,24,2,0.92,1,0,29,1,0,0.0241238571263538,4.849618998110908,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_014037,cust_32854,1701.47,insufficient_funds,credit_card,13,5,1,0.83,7,0,27,1,0,0.1368118407768311,232.78124272655495,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1368118407768311,0,0.0,-50.0
pay_014038,cust_95530,340.74,technical_error,upi,33,9,3,0.75,47,1,1,0,1,0.9416860832756334,320.87011601533936,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9416860832756334,1,340.74,290.74
pay_014039,cust_96274,1164.46,invalid_card,credit_card,3,10,4,0.71,19,0,17,0,0,0.0160760111256059,18.7198719153231,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_014040,cust_82717,854.46,insufficient_funds,credit_card,15,11,3,0.79,26,1,19,1,1,0.2317302686368145,198.0042453394126,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2317302686368145,0,0.0,-50.0
pay_014041,cust_30363,211.09,insufficient_funds,upi,16,4,0,1.0,53,1,14,1,1,0.6316155188254786,133.32771986887028,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.6316155188254786,1,211.09,161.09
pay_014042,cust_41005,278.01,insufficient_funds,credit_card,30,7,1,0.88,41,1,10,2,0,0.5168994034997784,143.70320316697337,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5168994034997784,0,0.0,-50.0
pay_014043,cust_86380,1823.34,insufficient_funds,debit_card,25,26,0,1.0,89,1,19,0,1,0.7458537308264853,1359.9449415651636,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7458537308264853,1,1823.34,1773.34
pay_014044,cust_68419,230.24,insufficient_funds,upi,14,24,2,0.92,1,1,25,0,0,0.4272738856222051,98.3755394256565,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4272738856222051,0,0.0,-50.0
pay_014045,cust_30800,566.5,insufficient_funds,bank_transfer,1,9,2,0.82,32,0,4,1,0,0.2631592534355398,149.07971707123335,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2631592534355398,0,0.0,-50.0
pay_014046,cust_52993,228.62,insufficient_funds,credit_card,33,2,2,0.5,42,1,4,2,0,0.277498173927038,63.441632523199445,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.277498173927038,1,228.62,178.62
pay_014047,cust_10558,365.28,insufficient_funds,credit_card,37,7,1,0.88,32,1,16,2,1,0.4657918266959937,170.1444384555126,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4657918266959937,0,0.0,-50.0
pay_014048,cust_86311,477.44,insufficient_funds,upi,29,12,0,1.0,2,1,2,0,1,0.9117914936788574,435.32573074203367,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9117914936788574,0,0.0,-50.0
pay_014049,cust_90456,228.55,technical_error,credit_card,37,4,2,0.67,54,1,8,3,1,0.7223197402249132,165.0861766284039,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7223197402249132,1,228.55,178.55
pay_014050,cust_14955,191.36,insufficient_funds,debit_card,8,5,1,0.83,62,1,27,3,0,0.0920611199971548,17.616815922655547,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0920611199971548,1,191.36,141.36
pay_014051,cust_45326,665.73,invalid_card,debit_card,1,10,1,0.91,3,0,18,2,0,0.0251298004176272,16.729662032026983,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_014052,cust_90487,214.84,insufficient_funds,debit_card,24,20,1,0.95,14,0,7,3,0,0.3229373710318881,69.37986479249085,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.3229373710318881,0,0.0,-50.0
